20687,12
20700,13
20722,22
20745,23
20777,32
20886,109
21100,214
21179,79
21316,137
21335,19
21337,2
21348,11
21356,8
21364,8
21408,44
21435,27
21459,24
21731,272
21943,212
22076,133
22109,33
22181,72
22298,117
22406,108
22429,23
22434,5
22437,3
22442,5
22488,46
22774,286
22818,44
23343,525
23362,19
23429,67
23658,229
23699,41
23757,58
23913,156
23930,17
23995,65
24340,345
24401,61
24440,39
24626,186
24697,71
24766,69
25039,273
25053,14
25062,9
25165,103
25208,43
25545,337
25621,76
25700,79
25921,221
25961,40
26011,50
26136,125
26154,18
26189,35
26204,15
26304,100
26471,167
26531,60
26602,71
26707,105
26843,136
26915,72
27020,105
27038,18
27070,32
27136,66
27413,277
27949,536
28000,51
28325,325
28562,237
28843,281
28865,22
28917,52
29015,98
29071,56
29186,115
29219,33
29390,171
29419,29
29451,32
29649,198
29733,84
29865,132
30208,343
30357,149
30581,224
30656,75
31061,405
31220,159
31345,125
31377,32
31411,34
31457,46
31477,20
31569,92
31737,168
31774,37
31852,78
31917,65
32022,105
32173,151
32224,51
32345,121
32548,203
32764,216
32865,101
32931,66
33051,120
33287,236
33364,77
33419,55
33718,299
33719,1
33724,5
33725,1
33729,4
33750,21
33763,13
33915,152
33996,81
34106,110
34128,22
34165,37
34468,303
34469,1
34470,1
34505,35
34508,3
34596,88
35300,704
35345,45
35376,31
35398,22
35420,22
35434,14
35745,311
35870,125
35987,117
35992,5
36159,167
36217,58
36609,392
36713,104
37105,392
37196,91
37220,24
37379,159
37645,266
37677,32
37710,33
37757,47
37893,136
37930,37
38373,443
38557,184
38738,181
38881,143
38925,44
39035,110
39386,351
39391,5
39402,11
39407,5
39609,202
39626,17
39786,160
39856,70
39944,88
40093,149
40165,72
40406,241
40455,49
40631,176
40696,65
40722,26
40914,192
41026,112
41114,88
41217,103
41285,68
41397,112
41608,211
41672,64
41828,156
41910,82
41944,34
42053,109
42064,11
42233,169
42590,357
42872,282
42964,92
42965,1
42966,1
43141,175
43465,324
43534,69
43886,352
44033,147
44039,6
44254,215
44385,131
44406,21
44536,130
44659,123
44719,60
44776,57
44819,43
44913,94
44984,71
44987,3
45009,22
45048,39
45200,152
45393,193
45506,113
45725,219
45850,125
45885,35
45930,45
46080,150
46144,64
46166,22
46167,1
46224,57
46229,5
46288,59
46334,46
46355,21
46379,24
46434,55
46598,164
46977,379
46995,18
47266,271
47318,52
47402,84
47428,26
47507,79
47668,161
47682,14
47710,28
47715,5
47721,6
47726,5
47775,49
47871,96
47924,53
47925,1
48012,87
48074,62
48179,105
48232,53
48238,6
48528,290
48679,151
48858,179
48868,10
48880,12
48973,93
49134,161
49155,21
49243,88
49276,33
49339,63
49585,246
49678,93
49740,62
49745,5
49750,5
49957,207
50049,92
50051,2
50066,15
50194,128
50248,54
50763,515
50796,33
50905,109
50945,40
51033,88
51162,129
51189,27
51215,26
51232,17
51241,9
51274,33
51302,28
51342,40
51476,134
51524,48
51566,42
51605,39
51635,30
51676,41
51718,42
51756,38
51798,42
51834,36
51866,32
51914,48
51955,41
51973,18
51994,21
52020,26
52068,48
52072,4
52124,52
52140,16
52169,29
52193,24
52259,66
52414,155
52693,279
52902,209
52917,15
52950,33
52961,11
53045,84
53203,158
53226,23
53229,3
53426,197
53448,22
53454,6
53463,9
53469,6
53487,18
53526,39
53563,37
53575,12
53579,4
53584,5
53608,24
53689,81
53705,16
53974,269
54022,48
54064,42
54081,17
54239,158
54481,242
54545,64
54666,121
55121,455
55150,29
55476,326
55491,15
55545,54
55698,153
55849,151
55885,36
55922,37
55950,28
55981,31
56005,24
56039,34
56074,35
56107,33
56134,27
56158,24
56179,21
56209,30
56237,28
56259,22
56521,262
56522,1
56580,58
56633,53
56699,66
56738,39
56804,66
56882,78
57424,542
57643,219
57778,135
58618,840
58739,121
58916,177
59018,102
59064,46
59105,41
59170,65
59196,26
59226,30
59231,5
59349,118
59421,72
59430,9
59649,219
59669,20
59688,19
59707,19
59772,65
59799,27
59825,26
59879,54
59908,29
59930,22
59951,21
59957,6
59984,27
60019,35
60059,40
60064,5
60065,1
60071,6
60195,124
60710,515
60711,1
60740,29
60802,62
60861,59
60962,101
60974,12
60986,12
61111,125
61129,18
61147,18
61201,54
61210,9
61400,190
61485,85
61521,36
61560,39
62085,525
62123,38
62344,221
62357,13
62378,21
62395,17
62588,193
62810,222
62919,109
62938,19
63434,496
63726,292
63748,22
63980,232
64007,27
64042,35
64052,10
64097,45
64119,22
64458,339
64525,67
64839,314
65195,356
65212,17
65394,182
65513,119
65515,2
65752,237
65859,107
66190,331
66223,33
66250,27
66562,312
66570,8
66720,150
66726,6
66839,113
67092,253
67140,48
67147,7
67289,142
67386,97
67719,333
67986,267
67988,2
67989,1
68014,25
68023,9
68153,130
68329,176
68375,46
68398,23
68399,1
68416,17
68527,111
68685,158
68723,38
68727,4
68823,96
69080,257
69456,376
69611,155
69761,150
69918,157
70028,110
70056,28
70278,222
70291,13
70354,63
70371,17
70540,169
70812,272
70937,125
71212,275
71244,32
71282,38
71544,262
71698,154
71807,109
71849,42
71856,7
71861,5
71864,3
72265,401
72307,42
72318,11
72563,245
72573,10
72584,11
73387,803
73425,38
73640,215
73759,119
73794,35
73802,8
73987,185
74277,290
74298,21
74474,176
74585,111
74599,14
74786,187
74895,109
75151,256
75405,254
75419,14
76000,581
76272,272
76292,20
76308,16
76312,4
76529,217
76672,143
76927,255
77035,108
77499,464
77609,110
77853,244
77997,144
78032,35
78039,7
78061,22
78062,1
78070,8
78071,1
78076,5
78105,29
78119,14
78338,219
78376,38
78502,126
78556,54
78795,239
78986,191
78994,8
79340,346
79882,542
79944,62
79946,2
79948,2
79949,1
79987,38
80071,84
80754,683
80794,40
81043,249
81074,31
81096,22
81102,6
81519,417
81522,3
81523,1
82061,538
82092,31
82126,34
82136,10
82700,564
82701,1
82705,4
82706,1
83243,537
83288,45
83548,260
83944,396
84189,245
84211,22
84635,424
84642,7
84916,274
84920,4
84933,13
84942,9
84943,1
84997,54
85016,19
85017,1
85243,226
85282,39
85284,2
86099,815
86907,808
87098,191
87869,771
87905,36
87911,6
88996,1085
89127,131
89240,113
89803,563
90013,210
90044,31
90072,28
90079,7
90373,294
90454,81
90788,334
90837,49
91099,262
91302,203
91323,21
91598,275
91984,386
92873,889
93082,209
93618,536
94142,524
94402,260
94446,44
94823,377
95002,179
95283,281
95315,32
95401,86
95547,146
95579,32
96328,749
96557,229
96561,4
96563,2
97724,1161
97738,14
97740,2
97742,2
98159,417
98431,272
98465,34
98726,261
98758,32
98983,225
98986,3
99187,201
99189,2
99190,1
99469,279
99665,196
